isolation_forest,logreg_weighted,xgboost_weighted
-0.11915719005589043,0.21771900410654535,0.17988955974578857
-0.1062314107876523,0.043193276792027835,0.1120818704366684
-0.040275314434840004,0.7984704803204501,0.3128371834754944
-0.07822124109459255,0.8680889314260635,0.2394465059041977
-0.10099019804752807,0.034006958920516625,0.07529497146606445
-0.03467454404368564,0.46313057460841606,0.5591850280761719
-0.10321269853207354,0.7954391445147472,0.6352652907371521
-0.11005041259253417,0.061590036856053576,0.1554538756608963
-0.010170870368246154,0.774593233584015,0.5189554691314697
-0.056044590066160305,0.2147891174947491,0.10292606800794601
-0.1130971003346905,0.02834494131707845,0.050023484975099564
-0.10814662233182976,0.7037632838581946,0.33737650513648987
-0.03737687951694685,0.8250725487742618,0.6315426230430603
-0.08582798376428113,0.344647488119502,0.14487533271312714
-0.0818545697959851,0.07087700868086803,0.029066039249300957
-0.0639209877587592,0.28896552918762153,0.0332384891808033
-0.10435930791031245,0.7247186801820081,0.16017583012580872
-0.09055943832299046,0.14228286041605667,0.06624612212181091
-0.10120785264079296,0.053015795018268225,0.05500906705856323
-0.093937465565474,0.500631858251487,0.11850693076848984
-0.10530915361454318,0.03835928713994169,0.2533368170261383
-0.07533992687346486,0.6710118594673266,0.0981580838561058
-0.10738881302518777,0.6739772004608554,0.12813903391361237
-0.04876412426857213,0.13100625249937417,0.027180373668670654
-0.10996110161036976,0.12137719593265035,0.4768292307853699
-0.08823638402585104,0.8654566175466061,0.26765820384025574
-0.09241293720440574,0.15583926916994417,0.03016488067805767
-0.07520659603393925,0.9343746959333857,0.148036926984787
-0.08547747473371664,0.929311337610456,0.24155722558498383
-0.08168086211696207,0.07904163388586641,0.45560112595558167
-0.0841513038206102,0.14150753062172947,0.047264378517866135
-0.0847985450280338,0.46151652316142605,0.15296833217144012
-0.05960206576090932,0.7774651799780078,0.47068142890930176
-0.10309709843442405,0.7328077153402918,0.3792390823364258
-0.09119137928735122,0.1811874211339859,0.14306670427322388
-0.033377047119838965,0.12449064635632157,0.08439380675554276
-0.0691872902182783,0.07028724025908271,0.04477166384458542
-0.06746672346303617,0.006542086051851812,0.09370934218168259
-0.08973669374791798,0.034863732997048646,0.09633120894432068
-0.06916543602177655,0.019490969432751606,0.2404734343290329
-0.07820128181097469,0.023925825698282426,0.014065134339034557
-0.0930642090399163,0.6341216299153641,0.20267629623413086
-0.048386857286409624,0.8525150110871692,0.1843683272600174
-0.1010361485086797,0.008622936830057434,0.10130591690540314
-0.05970250135921851,0.6465887544741517,0.20170247554779053
-0.08254978215146763,0.0008240877315004944,0.038359880447387695
-0.0765511390235451,0.9070353889672186,0.13661342859268188
-0.03019330639778106,0.0322313516784141,0.4434663653373718
-0.09838021901973748,0.0016084422135584865,0.06200086697936058
-0.09303328500330427,0.009781840603622242,0.06086350232362747
-0.03347155998314855,0.9259882452026453,0.16151662170886993
-0.08618739669955644,0.0026943935208526646,0.0160536989569664
-0.08581024780816715,0.011242798896419687,0.02051197923719883
-0.07182541698930933,0.0037139844848586676,0.11895854026079178
-0.08633236816628415,0.23324855693122715,0.0729459673166275
-0.0918231818798273,0.05519046982490753,0.03183818235993385
-0.09156349992025081,0.021649662494866214,0.058135077357292175
-0.09656738316163527,0.060274501076143294,0.06294465810060501
-0.08491330551306525,0.06370365307574587,0.061076000332832336
-0.06943831406969347,0.008194649004499913,0.06598912179470062
-0.0732782910678138,4.012505970899133e-09,0.01687145233154297
-0.09534806573171839,0.9896973849999171,0.21691636741161346
-0.07809687804488541,0.43463995175295456,0.10405925661325455
-0.09760945162182233,0.1107521962637957,0.15343470871448517
-0.08773982594194146,0.00011354769947217758,0.07206783443689346
-0.09680097668411342,0.04729974752911808,0.06255030632019043
-0.07594546609407682,0.35805753368415727,0.6249096989631653
-0.10058874755054242,0.0206229177118198,0.04042726755142212
-0.09472517567563016,0.3107745425342965,0.0627424344420433
-0.10672503280216789,0.19989928671470522,0.10538508743047714
-0.06530606465670674,0.9813473265410311,0.300861656665802
-0.06961829902079192,0.8048650015171295,0.07867282629013062
-0.07752205339889784,0.14416223761900462,0.1279183030128479
-0.11405901051003647,0.016726782405387105,0.0942414402961731
-0.09131108649955677,0.976594033741037,0.2417072057723999
-0.094022254836016,0.21927745355215367,0.1681043952703476
-0.07981980062420602,0.7258266257886231,0.11052019894123077
-0.08959990836219223,0.7652849153534004,0.056365326046943665
-0.0982583511192926,0.28446450667297835,0.13781580328941345
-0.10684027582121325,0.14300806330664068,0.1260739415884018
-0.09316601474703734,0.20972688176430201,0.23878122866153717
-0.07485290098778469,0.17349349028471117,0.09097811579704285
-0.07095539721432914,0.08558916531050867,0.06122991442680359
-0.10278552365648103,0.04126671096081189,0.021509777754545212
-0.07151078741098194,0.005448213618687418,0.009671828709542751
-0.08977062405979669,0.8156004823801963,0.1823754459619522
-0.09705820050360969,0.5207996334485381,0.1275702565908432
-0.10798685026950866,0.7139302645238812,0.11505897343158722
-0.10640871941376906,0.02151075118496525,0.02102593332529068
-0.08851895842010254,0.018712518607786405,0.31466424465179443
-0.11161642902799251,0.17582744080651963,0.23680779337882996
-0.10658158269618312,0.055022284845143064,0.04041281342506409
-0.10389944923154804,0.0035829265576855316,0.08946412056684494
-0.09905373302967785,0.0016128731551362453,0.15997129678726196
-0.03154900572736491,0.01744892331213277,0.10817499458789825
-0.03926204408762296,0.0015915520123075267,0.5972312092781067
-0.10242750396331435,0.0030520031740133716,0.3236549496650696
-0.09706698460792529,0.19423589924578602,0.05930066853761673
-0.09358458634048755,0.7482153139334012,0.1023714691400528
-0.09515576264298908,0.15798271604235212,0.1626962274312973
-0.08353959216123336,0.3229838223335651,0.09599865227937698
-0.1094922841135621,0.06347711735116335,0.028599200770258904
-0.1022054217605956,0.7611830370410396,0.09717543423175812
-0.10267944954972286,0.8319681976054442,0.3428007960319519
-0.08363939362805611,0.2913275764617251,0.09422370046377182
-0.09869392568046315,0.14736578143105902,0.02344086579978466
-0.11065961016009362,0.276932985821911,0.12492747604846954
-0.10707388292180242,0.2726376141818892,0.1530364453792572
-0.09001585293318315,0.09978052127861473,0.04346492514014244
-0.1187145867149027,0.017234880651729838,0.023350654169917107
-0.09085586691604391,0.9963854133743703,0.9027277231216431
-0.10635649588064039,0.6043759107745693,0.1580912172794342
-0.10802348645812665,0.9428249893763232,0.7521675229072571
-0.11665994486795456,0.01102836564414003,0.05208663269877434
-0.03380960230110186,0.008323097673832686,0.16963766515254974
-0.11460962390092055,0.16621322396426416,0.13238050043582916
-0.10620120622904977,0.9967758627333867,0.2552575170993805
-0.11829389388442285,0.7598897679614675,0.09575015306472778
-0.09892307000566408,0.9893453708050348,0.6347673535346985
-0.11265105738673237,0.9621146214680292,0.2481694519519806
-0.08209657829815326,0.799453798238937,0.15782207250595093
-0.1023254228047828,0.9572617555261175,0.48784705996513367
-0.07509661087050873,0.30217412742212296,0.07031137496232986
-0.053461644893789406,0.25217000205874457,0.14468832314014435
-0.06496498529692196,0.004871223765672982,0.10862176865339279
-0.08181919338938032,0.8343040574244902,0.18316887319087982
-0.08407707198010961,0.08987412051314245,0.09128953516483307
-0.10479019955265545,0.026973148483416275,0.04714586213231087
-0.09611581353188814,0.7392245684996036,0.05176027864217758
-0.10140892172454696,0.03772379549055239,0.07409284263849258
-0.07557550918165318,0.1002933449630977,0.1267595738172531
-0.09498398671441222,0.955219066730837,0.043237268924713135
-0.09501735361664976,0.20359374733912097,0.012031189166009426
-0.08476451416918179,0.2591049632808946,0.4924074411392212
-0.050720795397657614,0.5245376425416549,0.4395366907119751
-0.06159514280228767,0.2201680545866577,0.015469789505004883
-0.0939496218220795,0.022498407684224803,0.06679004430770874
-0.042133908449382806,0.9918143419955585,0.5947929620742798
-0.0959690412630873,0.8691585911802177,0.5576675534248352
-0.10278399723270237,0.23356158768468832,0.5003892779350281
-0.08563606353853298,0.4217894685580766,0.21598774194717407
-0.10616508632986227,0.441857938107123,0.3846060037612915
-0.09701868921579349,0.3531919447194939,0.3255966007709503
-0.10722611696858114,0.662990122865074,0.2230602651834488
-0.08741685089536844,0.6860592045735248,0.23927226662635803
-0.09637573045898612,0.5249839848600849,0.10525469481945038
-0.047222676308180445,0.025494223680706286,0.087940514087677
-0.03901127041813357,0.6239597621131806,0.046664949506521225
-0.10904825400622492,0.8010063714380171,0.08437126129865646
-0.09625198326979706,0.528821683670632,0.013742469251155853
-0.08122072424831212,0.510902067061458,0.11704840511083603
-0.11058790225537929,0.6756645104857787,0.0803963840007782
-0.09625726212608554,0.0039031425436526455,0.004105113446712494
-0.09419595671218689,0.9751365812327928,0.16836844384670258
-0.11972549388542708,0.3761850422898244,0.19816361367702484
-0.10676590136040814,0.0889907942411568,0.020207205787301064
-0.1040057665618675,0.07146334313575099,0.09265673160552979
-0.09951117357479056,0.7555944992768852,0.022566424682736397
-0.09807509564352718,0.835838135175728,0.6134408116340637
-0.09275028729583723,0.4650011856147537,0.05503781884908676
-0.10856832217446255,0.9149491812573428,0.4062023460865021
-0.09069431127321642,0.1679231503400459,0.09402522444725037
-0.11161225942695213,0.3503747021993411,0.02380984090268612
-0.10189499183069478,0.8288043492481832,0.7682194113731384
-0.0979618117921226,0.60404260257086,0.0996028333902359
-0.11279710175737884,0.8553602132540996,0.14883020520210266
-0.10434917787855014,0.4352732642228286,0.4148867130279541
-0.10181298854835702,0.9799459788397217,0.4478919506072998
-0.09778462271016924,0.7190955929705479,0.1282806396484375
-0.10579816265248443,0.2898141617260345,0.10821674764156342
-0.08719311954430048,0.4705802517967503,0.12684808671474457
-0.11707226354030936,0.1814533823471215,0.05397611856460571
-0.10510961252443574,0.4411539584319599,0.12164931744337082
-0.1198842361850066,0.20828388329778588,0.03598431497812271
-0.10234690986747425,0.5150912236056586,0.5848387479782104
-0.12347619102467261,0.14641413863148434,0.06639885902404785
-0.11636050649242458,0.844779576988672,0.4781486988067627
-0.125198994542991,0.10755179027889517,0.11579760164022446
-0.08525047103127364,0.04654208332215214,0.349473237991333
-0.10949960980191398,0.47636643219385844,0.21397195756435394
-0.10987957624888472,0.5762494919449043,0.12619119882583618
-0.12507543481116812,0.27177632782495453,0.15042299032211304
-0.11250970528084314,0.02045494801671665,0.030953388661146164
-0.09392514092749837,0.00501340773009255,0.06698431074619293
-0.10158799032327948,0.09907056552060747,0.08269904553890228
-0.1073357052971976,0.14484370423866277,0.1525207757949829
-0.11341063026237624,0.04042198083123279,0.27769824862480164
-0.10441433262616384,0.8346356563395688,0.4906359016895294
-0.10933975209194324,0.5540617787055787,0.28562289476394653
-0.10546633097292857,0.05755319981145009,0.31930702924728394
-0.1118123372855861,0.2276881050889033,0.07207544147968292
-0.09180897574048813,0.5080688961134538,0.18701171875
-0.09966569971529804,0.5468877156559209,0.7055209875106812
-0.11385732972688711,0.04629530199641871,0.44835272431373596
-0.0974302232023801,0.0630973429197599,0.6771251559257507
-0.09033399104175927,0.8819917289315358,0.10587317496538162
-0.10467535243926851,0.28424149704694035,0.06979791074991226
-0.0832945415965618,0.01765009140292119,0.322032630443573
-0.09902629875610897,0.8031045026466529,0.13397668302059174
-0.07191817679138407,0.05004214426781841,0.24875476956367493
-0.08080217924168309,0.0030475878421974663,0.08979138731956482
-0.10937036678700263,0.3801752866925363,0.10445749759674072
-0.09443058225907747,0.11694241189648222,0.09216722846031189
-0.12473543224468497,0.0013277220432720447,0.0409124419093132
-0.10725280601088888,0.024295296972211274,0.13809415698051453
-0.09773761246044643,0.10015399572776776,0.24347715079784393
-0.08135234474337211,0.08504377160006243,0.06935132294893265
-0.1027924665986793,0.23639357160583313,0.17849202454090118
-0.10389240153710311,0.1641341877640024,0.09754769504070282
-0.0963500458626651,0.00015470318680202685,0.114479660987854
-0.11758704369500633,0.29042608230153294,0.04028114676475525
-0.1208096480313049,0.2804683124955944,0.1078343316912651
-0.10568666935067855,0.08621445637152544,0.3645462095737457
-0.10418109622212995,0.7643842882551515,0.44789281487464905
-0.08039898206488477,0.030484246247054696,0.06841830164194107
-0.11112049698016074,0.13330582700100124,0.026779575273394585
-0.11427127491690897,0.15903047075013474,0.12861144542694092
-0.11391792401333756,0.06080644815693984,0.050098929554224014
-0.10643293590480563,0.3544001025179535,0.5126505494117737
-0.09984065872287357,0.3879073508137173,0.07800856232643127
-0.09884828596642259,0.7549510499647621,0.22793608903884888
-0.1200091849282664,0.44105170170923497,0.27245864272117615
-0.08784459636056074,0.023083668995624872,0.0499580018222332
-0.10100822185619829,0.011050961564958467,0.38199350237846375
-0.07693833955775742,0.10480283161405456,0.022106532007455826
-0.12176306080624971,0.019039340168684863,0.2038552165031433
-0.015563751361515665,0.9873615759830923,0.4333244264125824
-0.11400100798127227,0.11432361588525013,0.2946677505970001
-0.11859868783582067,0.413899049398163,0.5974985361099243
-0.10145910868422847,0.19945588689024676,0.1560669094324112
-0.10443933506945224,0.48436665282750513,0.41512417793273926
-0.09308477635653528,0.05913328932504071,0.27907928824424744
-0.09320848606218346,0.00846255802395809,0.3296751081943512
-0.10002031450511917,0.9046890346170059,0.0877435952425003
-0.1075488201377286,0.0020052164131130986,0.3092065155506134
-0.10704475096473393,0.02044093949332877,0.06748401373624802
-0.0987895304065089,0.006675749401375341,0.027638034895062447
-0.08273103814889182,0.00039646631520330193,0.03274261951446533
-0.08348602315105391,0.030260084803617384,0.03707905113697052
-0.09699051030276035,0.011935674347461669,0.09407006204128265
-0.10321083618526988,0.3749871786218468,0.4841040372848511
-0.10280132507561712,0.42559805322303296,0.1758432239294052
-0.09667670628712433,0.2065688364502141,0.1119854524731636
-0.09722043703111588,0.0003873217994638807,0.0324871689081192
-0.11080700627961287,0.3182110832266369,0.2261819690465927
-0.12125345955899763,0.3768847772137771,0.23603427410125732
-0.0608131080406053,0.3559302264752237,0.07052712887525558
-0.09953878920677667,0.004357935532187021,0.02592846378684044
-0.1016400019219949,0.1517899010086179,0.05915484204888344
-0.08727371066205919,0.0221189638593661,0.07751870900392532
-0.09325103113525285,0.022721584602968345,0.01529022864997387
-0.0787310250334543,0.98996555135501,0.5568314790725708
-0.10450523689861557,0.7463013670955709,0.26990634202957153
-0.10117598656059301,0.938740682544371,0.26575660705566406
-0.11027006092360025,0.2842159238625355,0.6049534678459167
-0.09848807218412303,0.13413470601325822,0.2595885992050171
-0.09528397924468607,0.007396724344284487,0.04735323414206505
-0.12138980530154053,0.5285189874367352,0.4285847246646881
-0.10809425147551271,0.03758904301371162,0.0109851760789752
-0.0866825659873604,0.031437062259337394,0.0323607474565506
-0.09274589298427899,0.006820594900608945,0.024518953636288643
-0.09814950521087418,0.0012365587934982387,0.06823896616697311
-0.08514077136149695,0.010422774605215356,0.08835175633430481
-0.10056253339528415,0.4780491683864134,0.10925926268100739
-0.08103281272507001,0.0031261658924926473,0.018520362675189972
-0.1019669300726464,0.48641375915032176,0.1322324424982071
-0.10528036280649278,0.06566023001564915,0.050345130264759064
-0.0922304865078532,0.030249241891229857,0.19501012563705444
-0.10638311734682337,0.1883455079881386,0.05495011433959007
-0.07089853029789589,0.00719925594982282,0.08654193580150604
-0.11539691763208604,0.034187359516723866,0.02645961381494999
-0.10528708763756034,0.03208156826731986,0.31702110171318054
-0.09357942139542008,0.04336266245663848,0.09532047063112259
-0.08717361595559647,0.014843946898292696,0.07922729849815369
-0.11063070335121811,0.4134460926885514,0.2828548848628998
-0.10312410420462786,0.584156613087916,0.21108947694301605
-0.10451954245536216,0.7479118292348037,0.48139581084251404
-0.11438663331270926,0.10131558873749881,0.044522423297166824
-0.10305087633728255,0.02160437428032735,0.14917567372322083
-0.10465852680934556,0.12219319901384648,0.023728206753730774
-0.10429258765969657,0.13413728208943587,0.013241344131529331
-0.1095939035853124,0.012427633298106724,0.47947385907173157
-0.11731510087048624,0.8859576518158842,0.07144053280353546
-0.08602688550888316,0.023061517528962253,0.028075210750102997
-0.10728670721742462,0.04097387304493612,0.05983121320605278
-0.08685771064153486,0.043909859319103295,0.18676041066646576
-0.07650742489736961,0.11109802121564682,0.014492562972009182
-0.1129836384573355,0.4849452896068958,0.22338078916072845
-0.08879728970810569,0.0010120678215286283,0.005167728755623102
-0.10484433619606642,0.15431080331452648,0.041015978902578354
-0.10857725148471553,0.38076909486137356,0.03566090017557144
-0.10704375486383749,0.015713093529919196,0.01619027368724346
-0.11161512046780886,0.06271648090869854,0.00704424362629652
-0.11237541057378575,0.16223192631700273,0.03975290805101395
-0.12021016124079176,0.03687146408044042,0.053433019667863846
-0.10056357357306384,0.002580044752341108,0.06612929701805115
-0.09719521155626909,0.9710822088546073,0.08424727618694305
-0.11484489730452663,0.026164997870419576,0.17907389998435974
-0.0794733706657671,0.15201484012358513,0.44645699858665466
-0.08307976752026475,0.000811018253811416,0.026030704379081726
-0.07893934527444346,0.012936354882678998,0.12814588844776154
-0.10402480279902099,0.4002690261200701,0.24133417010307312
-0.09844984867514395,0.33200270719655256,0.5338457226753235
-0.10157968880873514,0.052175883623857465,0.022367509081959724
-0.09326772704851166,0.1283703582494118,0.032087814062833786
-0.10925624052634342,0.5071703575795159,0.26014652848243713
-0.10210395481203965,0.1649947317207125,0.025708641856908798
-0.09942003962194662,0.8943684635293948,0.033518508076667786
-0.11630049757227712,0.944474760060324,0.09077555686235428
-0.10335920185761871,0.004704415735944275,0.0327083095908165
-0.11933987795241796,0.11549105638801631,0.04728153720498085
-0.09016899334536022,0.9125653047889629,0.05652759224176407
-0.09431041321397815,0.02627868489938736,0.01738632470369339
-0.07474765301876013,0.002276104229021902,0.13997480273246765
-0.10764954181576203,0.019306137541052586,0.19533416628837585
-0.10689966796304834,0.9482054172870953,0.34457656741142273
-0.11460559877732374,0.00573160756290913,0.02624715119600296
-0.09207487891312788,0.2916628790250713,0.05224822089076042
-0.06153391434113503,0.15247734019484793,0.057974040508270264
-0.09553582357196683,0.0629619491324545,0.15689246356487274
-0.10275772799020755,0.2046840866357613,0.021869206801056862
-0.11384555204397762,0.20666481721729332,0.01172585878521204
-0.08131193160932176,0.2152917803952218,0.11487351357936859
-0.10770480668433996,0.15117073246842946,0.09403648227453232
-0.11427109638443667,0.3110322270231522,0.08289500325918198
-0.1002741940084147,0.12887835053618632,0.0669664591550827
-0.07220671550289914,0.11148849546890226,0.03516880050301552
-0.11884910920897185,0.009861602968381792,0.0219662357121706
-0.10296104465330069,0.09328273545296649,0.2646278142929077
-0.07757348637157663,0.001385912151491542,0.02155439741909504
-0.11416951396083302,0.8347393991949267,0.6918474435806274
-0.08888391472067309,0.9665222861664068,0.5389853119850159
-0.10110361594463274,0.6308978315408745,0.12024838477373123
-0.11649857503538197,0.007805891892760852,0.03138665482401848
-0.09090393957166931,0.0041243560631144425,0.0059854681603610516
-0.08726641628291715,0.05421269908636623,0.09019307047128677
-0.06898375225309777,0.22158456536749746,0.01582500711083412
-0.07476900807063802,0.0036831179473811853,0.06961578875780106
-0.09278811459850594,0.4587425463733138,0.06841502338647842
-0.12005171940182313,0.029832912633945406,0.015749618411064148
-0.11063816971368523,0.08404894788272468,0.07631152868270874
-0.10120471728505359,0.04013237778154547,0.009381881915032864
-0.10066157546860838,0.10646931724700252,0.1999623030424118
-0.10542741520709165,0.3800763668812228,0.032749250531196594
-0.09852764674636055,0.6869978565372146,0.23332929611206055
-0.10496479235445727,0.02716887831549962,0.026178892701864243
-0.09226467778787767,0.3055552489981635,0.3184102177619934
-0.08495190675523773,0.09136907018647143,0.05571724846959114
-0.10873721492394772,0.07849398180518265,0.03234124928712845
-0.11147386852537378,0.03572502601808276,0.013537744991481304
-0.08454295840544018,0.00012186265404203455,0.023650672286748886
-0.11562229523740647,0.27397730342293375,0.06786468625068665
-0.11002609614998077,0.11833649827612996,0.03842366486787796
-0.11838553052667317,0.9286566003118796,0.19553159177303314
-0.09312471086916224,0.005809758430084253,0.026307716965675354
-0.0908316309345365,0.11879792728442896,0.018802547827363014
-0.09654760764343279,0.46713499226145155,0.031042685732245445
-0.10755107144117954,0.02825679675073025,0.3972999155521393
-0.105089908128429,0.011457076231752353,0.009932572953402996
-0.09929730651105384,0.3168572918623181,0.12365853041410446
-0.11240453114465482,0.0055527048040287874,0.011778635904192924
-0.08664555500190463,0.09717960546217284,0.12329202890396118
-0.11229006112156181,0.02986470679397903,0.06462300568819046
-0.11179684310529758,0.14050180791280642,0.24607470631599426
-0.10164934793764319,0.007839227160079983,0.011036795563995838
-0.09174041858785859,0.0012080774779068702,0.011697005480527878
-0.10155525454805642,0.31310971793243475,0.05252901092171669
-0.10424447156127109,0.022240986769967212,0.013647268526256084
-0.1119850169528806,0.37367045037047547,0.29174450039863586
-0.09785140495906314,0.04796547642048884,0.03453254699707031
-0.09703534560262916,0.015408154225244145,0.11848422139883041
-0.10506605498006993,0.7313022249155723,0.028168078511953354
-0.07808541722169615,0.1516538163008969,0.056377410888671875
-0.09777196261482701,0.007367600885566303,0.0736120343208313
-0.08816320316602583,0.015469006038761647,0.2238810807466507
-0.11094707405313908,0.42515239140595457,0.11921577900648117
-0.09510170365531523,0.07961030370299263,0.003729855874553323
-0.09189798585769693,0.003893348149577905,0.010386667214334011
-0.09812528649581836,0.09540861697950405,0.1159157007932663
-0.11449569286537997,0.23228677610363235,0.04053935781121254
-0.08028338381645639,0.008008493689964554,0.024336500093340874
-0.12989188441781863,0.25696547156790916,0.020442109555006027
-0.09970876865557132,0.7695217367164048,0.3895128667354584
-0.08011590658172163,0.005191182766911552,0.08247968554496765
-0.09407228959261166,0.2104343987034914,0.07769137620925903
-0.12218435542746858,0.49764493340762317,0.2952941060066223
-0.12288958099992131,0.29525951802454103,0.1698996126651764
-0.08793885415513886,0.4334111474958138,0.3314990699291229
-0.09976958681283576,0.007785922785521212,0.1096072867512703
-0.10367354452097216,0.047920817090586126,0.022495664656162262
-0.08338155980206508,0.05729634045890892,0.019093232229351997
-0.0716747449110729,0.014282914929579482,0.007093744818121195
-0.10846961503914887,0.002733104812936574,0.042815424501895905
-0.10528069121439848,0.0011279588106942848,0.018879439681768417
-0.09154891439865576,0.005736640177942046,0.00857744924724102
-0.0941536834763761,0.07646470078360904,0.0498618520796299
-0.07868918802932162,0.19040153501823393,0.035638477653265
-0.10164622488404562,0.3968210857208425,0.12902748584747314
-0.10922200534160792,0.43040299907442714,0.31484371423721313
-0.10012496121613884,0.2963305478404866,0.2488662153482437
-0.10598076355893787,0.1397833099354968,0.18216396868228912
-0.08665615646745967,0.055525024180679,0.03244880586862564
-0.11061808547150304,0.28436270350570375,0.03628528118133545
-0.1111888062863734,0.03702948502137634,0.03298521041870117
-0.10440440898346576,0.6291639142053698,0.08574721217155457
-0.10482161263957668,0.005668871251126674,0.03484494984149933
-0.08696975567374388,0.01455578561705699,0.0148860989138484
-0.09932936748912802,0.022802228580191583,0.012065772898495197
-0.012204424236107458,0.9993386559414359,0.18189017474651337
-0.10605295496011169,0.04412618137574559,0.05493517220020294
-0.11923120613585453,0.35796765905994316,0.03367140516638756
-0.09203190734946781,0.17407527930988836,0.059963103383779526
-0.09418569126725962,0.0005042307302307221,0.014822169207036495
-0.10950961433101125,0.006654997995329478,0.02794915996491909
-0.10710281935285582,0.010319671477676533,0.12422973662614822
-0.09496175479747898,0.11496679209115869,0.03136931359767914
-0.10485564288452698,0.366335549021611,0.03215379640460014
-0.045015041971841085,1.3399869347640952e-05,0.04202515631914139
-0.10683852641744779,0.221553126632979,0.052031509578228
-0.11313789598214058,0.0014413403311984085,0.0032474296167492867
-0.10688771518660062,0.03776794577541486,0.006126577965915203
-0.08657406912876259,0.6029855698095983,0.09928224980831146
-0.10916935112807769,0.3002845355118201,0.07452158629894257
-0.11356027038746724,0.003253206089830832,0.006827617529779673
-0.09414507748145018,0.004633557872359634,0.0028034665156155825
-0.10591240988851391,0.05141804525837016,0.009801940992474556
-0.1050702890202932,0.004542525476987107,0.19316226243972778
-0.09734355517209131,0.04747647728531018,0.005295267794281244
-0.10164769877031082,0.015074439895438514,0.006246623583137989
-0.08682442543960212,0.9301081691484769,0.04520484805107117
-0.0945657222552434,0.0097816839569939,0.023910699412226677
-0.09236847767639161,0.004225123964539272,0.010071951895952225
-0.08993683612668457,0.002086459368349436,0.09463144093751907
-0.10866693220321799,0.000593300814361848,0.009299603290855885
-0.09832201503948174,0.038341817769642704,0.07342158257961273
-0.09580511678739084,0.0009190602445907888,0.036817263811826706
-0.10602954903375367,0.0004314501487890311,0.03105161339044571
-0.11445921263133202,0.42149284075679283,0.16454242169857025
-0.09403010302829246,0.22442621792966305,0.020648032426834106
-0.10387830582474311,0.041388157705881015,0.01369866169989109
-0.09697860359523652,0.05041090945565604,0.034009505063295364
-0.08823184919137794,0.0004560966764905862,0.051833376288414
-0.09918979850625892,0.0018738352385400622,0.007040741853415966
-0.08497577891086183,0.000172689069217366,0.030808983370661736
-0.11181892947634198,0.15281170585366963,0.13199983537197113
-0.09620293989002293,0.12314099424512921,0.09013932943344116
-0.1115571410987003,0.17617866477212468,0.04328923672437668
-0.11584652188244965,0.02743242552548052,0.05224406346678734
-0.058774722442473504,0.016530968477779833,0.02043195627629757
